Tipo de cambio - TC Sistema bancario SBS (S/ por US$) - Venta,dia,mes,año,fecha,dia de semana,Inflación PERU,Precio Cobre,Precio Oro,Precio Zinc,PIB,Reservas internacionales,Intervenciones del BCRP,Inflación EEUU,Eventos políticos,Tasa Referencial EEUU,Expectativas del mercado,Volatilidad global
3.684,1,6,2023,01/06/2023,4,1,0,0,1,1,0,0,1,0,1,0,1
3.688,2,6,2023,02/06/2023,5,1,0,0,0,0,1,1,1,0,0,0,0
3.68,5,6,2023,05/06/2023,1,1,1,0,1,1,0,1,0,1,1,0,0
3.691,6,6,2023,06/06/2023,2,0,1,1,1,0,0,1,0,1,0,1,0
3.674,7,6,2023,07/06/2023,3,0,0,0,0,0,1,1,1,1,1,1,1
3.661,8,6,2023,08/06/2023,4,0,1,0,1,1,0,0,1,0,1,0,1
3.646,9,6,2023,09/06/2023,5,1,1,0,0,0,1,1,1,1,0,1,1
3.658,12,6,2023,12/06/2023,1,1,0,0,0,0,1,0,1,0,0,0,0
3.648,13,6,2023,13/06/2023,2,1,0,0,1,1,1,0,0,1,0,1,1
3.652,14,6,2023,14/06/2023,3,0,1,0,1,1,1,0,0,1,0,0,0
3.654,15,6,2023,15/06/2023,4,1,1,1,1,1,0,0,1,0,1,0,0
3.645,16,6,2023,16/06/2023,5,1,1,0,0,0,1,0,0,0,1,1,0
3.647,19,6,2023,19/06/2023,1,0,0,0,1,1,1,1,1,1,0,1,0
3.648,20,6,2023,20/06/2023,2,0,1,1,1,1,1,1,0,1,0,1,0
3.645,21,6,2023,21/06/2023,3,0,0,0,0,0,0,1,1,0,1,0,1
3.641,22,6,2023,22/06/2023,4,0,1,1,0,1,1,0,0,0,1,0,0
3.638,23,6,2023,23/06/2023,5,0,0,1,1,1,0,1,0,1,1,1,1
3.642,26,6,2023,26/06/2023,1,0,0,1,1,0,0,0,0,1,0,0,1
3.64,27,6,2023,27/06/2023,2,0,1,0,0,1,0,0,0,0,1,1,1
3.636,28,6,2023,28/06/2023,3,0,0,1,1,1,1,1,1,0,1,1,1
3.636,29,6,2023,29/06/2023,4,0,1,0,0,0,1,1,1,1,0,1,0
3.633,30,6,2023,30/06/2023,5,0,1,0,1,0,1,1,0,1,0,0,0
3.63,3,7,2023,03/07/2023,1,1,0,1,1,0,1,0,0,1,0,1,1
3.634,4,7,2023,04/07/2023,2,0,0,1,0,0,0,1,1,0,0,1,0
3.633,5,7,2023,05/07/2023,3,0,1,0,1,0,0,0,1,0,0,0,0
3.648,6,7,2023,06/07/2023,4,1,0,1,0,0,1,0,0,0,0,1,0
3.643,7,7,2023,07/07/2023,5,1,0,0,0,1,0,0,1,0,0,0,0
3.643,10,7,2023,10/07/2023,1,1,0,0,1,0,1,1,0,1,0,0,1
3.638,11,7,2023,11/07/2023,2,1,0,1,1,0,1,0,1,0,1,0,0
3.599,12,7,2023,12/07/2023,3,1,0,1,0,1,0,1,0,1,0,0,0
3.573,13,7,2023,13/07/2023,4,0,0,0,0,1,1,0,0,0,0,0,0
3.567,14,7,2023,14/07/2023,5,0,1,0,1,1,1,1,1,0,0,0,1
3.57,17,7,2023,17/07/2023,1,0,0,1,0,0,1,1,1,1,1,1,0
3.557,18,7,2023,18/07/2023,2,0,1,1,0,0,0,1,1,1,1,0,1
3.589,19,7,2023,19/07/2023,3,1,1,0,0,0,1,1,1,1,0,1,1
3.592,20,7,2023,20/07/2023,4,0,0,0,1,0,0,1,0,0,0,0,1
3.591,21,7,2023,21/07/2023,5,1,0,0,1,0,0,1,0,0,1,1,0
3.588,24,7,2023,24/07/2023,1,0,1,1,1,1,0,1,1,1,0,0,0
3.604,25,7,2023,25/07/2023,2,0,0,1,0,0,0,0,0,0,1,0,0
3.602,26,7,2023,26/07/2023,3,1,0,1,0,1,1,0,0,0,1,1,0
3.602,27,7,2023,27/07/2023,4,0,1,1,1,1,1,0,1,0,0,0,1
3.602,28,7,2023,28/07/2023,5,0,0,0,0,1,1,0,0,0,0,0,1
3.614,31,7,2023,31/07/2023,1,1,1,1,1,0,1,0,1,0,0,0,1
3.634,1,8,2023,01/08/2023,2,0,0,0,0,1,1,1,0,1,0,0,1
3.661,2,8,2023,02/08/2023,3,0,1,0,0,0,1,0,0,0,1,1,1
3.696,3,8,2023,03/08/2023,4,0,0,0,1,1,1,0,1,0,1,0,0
3.692,4,8,2023,04/08/2023,5,0,1,1,1,0,0,0,0,0,0,1,0
3.694,7,8,2023,07/08/2023,1,1,0,1,1,1,0,0,0,1,0,1,0
3.71,8,8,2023,08/08/2023,2,1,1,1,0,1,1,1,1,0,1,1,0
3.699,9,8,2023,09/08/2023,3,0,1,0,0,0,0,1,1,1,0,0,0
3.678,10,8,2023,10/08/2023,4,0,0,1,1,0,0,1,0,1,0,0,1
3.684,11,8,2023,11/08/2023,5,1,1,1,0,0,1,1,0,1,0,0,1
3.703,14,8,2023,14/08/2023,1,1,1,1,0,1,0,0,1,0,0,1,0
3.719,15,8,2023,15/08/2023,2,0,0,0,1,1,1,0,1,1,0,0,1
3.717,16,8,2023,16/08/2023,3,0,0,0,0,0,0,1,0,1,1,1,0
3.73,17,8,2023,17/08/2023,4,0,1,0,1,0,1,1,0,1,0,0,0
3.72,18,8,2023,18/08/2023,5,1,1,0,0,1,0,0,0,0,1,1,1
3.722,21,8,2023,21/08/2023,1,0,1,1,1,1,0,0,1,0,0,1,0
3.729,22,8,2023,22/08/2023,2,1,1,0,0,0,0,0,1,1,0,0,0
3.716,23,8,2023,23/08/2023,3,1,1,1,1,1,0,1,0,1,1,1,0
3.701,24,8,2023,24/08/2023,4,1,1,0,0,0,0,0,1,1,0,0,1
3.699,25,8,2023,25/08/2023,5,0,1,1,0,0,1,1,0,1,1,0,1
3.699,28,8,2023,28/08/2023,1,1,1,1,0,0,1,1,0,1,1,1,1
3.696,29,8,2023,29/08/2023,2,1,0,0,0,0,0,1,0,0,0,0,1
3.696,30,8,2023,30/08/2023,3,1,1,0,1,1,1,0,1,1,0,1,1
3.699,31,8,2023,31/08/2023,4,1,0,1,1,1,1,0,0,1,1,0,1
3.695,1,9,2023,01/09/2023,5,0,1,0,0,0,1,0,1,1,1,1,0
3.698,4,9,2023,04/09/2023,1,0,0,1,0,1,1,1,1,0,1,1,0
3.709,5,9,2023,05/09/2023,2,1,1,0,1,0,0,0,1,1,0,0,0
3.708,6,9,2023,06/09/2023,3,1,1,0,1,0,1,0,0,1,1,0,1
3.713,7,9,2023,07/09/2023,4,1,1,1,0,1,0,0,1,0,1,0,0
3.716,8,9,2023,08/09/2023,5,0,1,0,1,1,1,1,0,1,0,1,0
3.704,11,9,2023,11/09/2023,1,0,1,0,0,0,1,0,1,1,1,1,1
3.708,12,9,2023,12/09/2023,2,0,0,1,1,0,0,1,0,1,0,1,1
3.706,13,9,2023,13/09/2023,3,1,1,1,0,1,0,1,0,1,0,1,1
3.712,14,9,2023,14/09/2023,4,0,1,0,1,1,1,0,0,1,1,1,0
3.722,15,9,2023,15/09/2023,5,1,1,1,0,1,0,1,0,0,1,1,1
3.714,18,9,2023,18/09/2023,1,1,0,1,0,1,1,0,0,1,1,0,1
3.717,19,9,2023,19/09/2023,2,1,1,1,0,0,1,0,1,1,1,1,1
3.718,20,9,2023,20/09/2023,3,1,1,0,1,0,1,1,0,0,0,1,1
3.744,21,9,2023,21/09/2023,4,1,0,1,0,0,1,0,1,0,1,0,0
3.748,22,9,2023,22/09/2023,5,1,1,1,1,0,1,1,0,0,1,0,0
3.773,25,9,2023,25/09/2023,1,0,0,1,1,1,0,1,1,1,0,1,0
3.787,26,9,2023,26/09/2023,2,1,1,0,1,1,1,0,1,1,1,0,0
3.799,27,9,2023,27/09/2023,3,1,1,0,1,0,1,0,0,1,1,1,0
3.806,28,9,2023,28/09/2023,4,0,0,1,0,1,0,1,1,0,0,0,1
3.797,29,9,2023,29/09/2023,5,0,0,1,1,0,0,0,1,0,0,0,0
3.807,2,10,2023,02/10/2023,1,0,1,1,0,1,0,0,0,0,1,0,0
3.812,3,10,2023,03/10/2023,2,0,0,1,0,0,0,1,0,1,0,0,0
3.818,4,10,2023,04/10/2023,3,1,0,0,0,0,0,1,1,1,0,0,1
3.826,5,10,2023,05/10/2023,4,0,0,1,1,1,0,0,0,0,0,0,0
3.828,6,10,2023,06/10/2023,5,1,0,0,0,1,0,1,0,1,0,1,1
3.837,9,10,2023,09/10/2023,1,1,1,0,0,1,0,1,0,0,1,0,0
3.828,10,10,2023,10/10/2023,2,1,0,1,0,1,0,0,0,1,1,1,0
3.826,11,10,2023,11/10/2023,3,1,0,1,0,0,0,1,0,0,0,0,0
3.841,12,10,2023,12/10/2023,4,0,1,1,1,0,1,1,1,0,0,0,1
3.85,13,10,2023,13/10/2023,5,1,1,0,1,0,0,1,0,1,0,0,1
3.859,16,10,2023,16/10/2023,1,1,1,1,1,1,1,0,0,0,1,1,1
3.861,17,10,2023,17/10/2023,2,0,0,0,0,1,0,1,0,1,1,1,0
3.872,18,10,2023,18/10/2023,3,1,1,0,0,0,0,0,0,0,1,0,0
3.873,19,10,2023,19/10/2023,4,1,0,1,0,1,1,0,1,1,1,1,1
3.876,20,10,2023,20/10/2023,5,0,0,1,1,0,1,0,1,1,1,1,0
3.877,23,10,2023,23/10/2023,1,1,0,1,0,1,1,0,1,0,1,0,0
3.87,24,10,2023,24/10/2023,2,0,0,1,1,1,0,1,0,1,0,0,0
3.871,25,10,2023,25/10/2023,3,1,1,1,1,1,1,1,1,0,0,0,1
3.872,26,10,2023,26/10/2023,4,1,0,1,0,0,1,1,1,0,0,0,0
3.863,27,10,2023,27/10/2023,5,1,1,1,1,1,1,0,0,1,0,1,0
3.851,30,10,2023,30/10/2023,1,1,1,0,0,1,1,0,1,1,1,1,0
3.842,31,10,2023,31/10/2023,2,0,0,0,0,0,1,1,1,0,0,0,0
3.842,1,11,2023,01/11/2023,3,0,0,0,0,1,0,0,0,1,0,0,1
3.807,2,11,2023,02/11/2023,4,0,0,0,0,0,0,0,1,0,1,1,1
3.759,3,11,2023,03/11/2023,5,0,1,1,1,1,0,1,0,1,0,1,1
3.765,6,11,2023,06/11/2023,1,1,0,0,0,1,1,1,0,0,1,0,0
3.775,7,11,2023,07/11/2023,2,0,0,0,1,1,0,0,0,1,0,1,0
3.797,8,11,2023,08/11/2023,3,1,1,0,1,0,1,1,0,0,1,0,0
3.797,9,11,2023,09/11/2023,4,0,1,1,1,1,0,1,0,0,0,0,1
3.813,10,11,2023,10/11/2023,5,1,0,1,1,0,0,1,1,1,1,0,0
3.813,13,11,2023,13/11/2023,1,0,0,1,1,1,0,1,1,0,0,0,0
3.777,14,11,2023,14/11/2023,2,0,1,0,0,1,1,0,1,1,0,1,0
3.775,15,11,2023,15/11/2023,3,0,0,0,0,1,0,0,1,1,0,0,0
3.772,16,11,2023,16/11/2023,4,1,0,0,1,1,0,0,0,0,0,1,0
3.775,17,11,2023,17/11/2023,5,1,0,1,1,0,1,1,1,0,1,1,0
3.749,20,11,2023,20/11/2023,1,0,0,0,0,1,1,1,1,1,1,1,0
3.745,21,11,2023,21/11/2023,2,1,0,0,0,0,1,1,0,0,1,0,0
3.746,22,11,2023,22/11/2023,3,0,0,1,0,1,0,0,0,1,0,0,0
3.741,23,11,2023,23/11/2023,4,1,1,1,0,1,1,0,1,1,0,0,1
3.739,24,11,2023,24/11/2023,5,0,0,1,0,0,1,1,0,0,0,0,1
3.729,27,11,2023,27/11/2023,1,1,1,1,1,0,0,0,1,0,0,0,1
3.732,28,11,2023,28/11/2023,2,1,1,1,0,0,0,0,0,0,1,1,0
3.737,29,11,2023,29/11/2023,3,0,1,1,1,0,1,0,0,1,0,0,0
3.739,30,11,2023,30/11/2023,4,0,1,0,0,1,0,1,0,1,0,1,1
3.737,1,12,2023,01/12/2023,5,0,0,0,1,1,1,1,0,1,0,1,1
3.744,4,12,2023,04/12/2023,1,1,1,1,0,0,1,0,1,1,0,1,1
3.755,5,12,2023,05/12/2023,2,0,1,1,1,1,1,0,0,1,0,0,0
3.757,6,12,2023,06/12/2023,3,1,1,0,0,1,0,1,1,0,0,1,1
3.757,7,12,2023,07/12/2023,4,1,1,1,0,1,1,1,1,0,1,0,1
3.757,8,12,2023,08/12/2023,5,0,0,0,0,0,1,0,0,1,1,0,0
3.774,11,12,2023,11/12/2023,1,1,1,1,1,0,0,1,1,1,1,0,0
3.778,12,12,2023,12/12/2023,2,0,1,0,1,1,0,1,0,0,0,1,1
3.785,13,12,2023,13/12/2023,3,0,0,0,1,1,0,0,0,1,0,1,0
3.772,14,12,2023,14/12/2023,4,1,0,0,1,1,0,1,1,1,0,0,1
3.771,15,12,2023,15/12/2023,5,0,1,1,0,1,0,0,1,1,1,1,1
3.756,18,12,2023,18/12/2023,1,1,0,0,0,0,1,0,0,0,0,0,0
3.719,19,12,2023,19/12/2023,2,0,0,0,1,1,1,0,0,0,1,1,1
3.712,20,12,2023,20/12/2023,3,0,0,0,0,0,0,0,0,0,0,0,0
3.709,21,12,2023,21/12/2023,4,0,1,0,0,0,0,1,0,0,1,1,0
3.69,22,12,2023,22/12/2023,5,0,1,0,1,0,1,1,0,0,1,1,0
3.69,25,12,2023,25/12/2023,1,1,1,0,1,1,0,1,1,1,1,1,0
3.696,26,12,2023,26/12/2023,2,0,1,0,1,0,1,1,1,0,0,1,0
3.694,27,12,2023,27/12/2023,3,0,1,0,1,0,0,0,1,0,1,1,1
3.705,28,12,2023,28/12/2023,4,0,1,0,0,1,1,1,0,0,0,0,1
3.713,29,12,2023,29/12/2023,5,1,1,0,0,0,1,1,1,0,1,1,0
3.713,1,1,2024,01/01/2024,1,1,1,0,0,1,1,1,1,1,0,1,0
3.713,2,1,2024,02/01/2024,2,1,1,1,0,0,0,0,1,1,0,0,1
3.738,3,1,2024,03/01/2024,3,0,1,0,0,0,1,0,0,0,0,0,1
3.74,4,1,2024,04/01/2024,4,0,0,1,1,1,0,1,1,1,0,1,0
3.723,5,1,2024,05/01/2024,5,0,0,0,1,0,1,1,1,0,0,0,1
3.719,8,1,2024,08/01/2024,1,0,1,1,1,1,0,0,0,1,0,1,0
3.708,9,1,2024,09/01/2024,2,1,1,1,1,0,1,0,1,0,1,1,1
3.704,10,1,2024,10/01/2024,3,0,0,0,0,1,1,1,0,0,0,1,0
3.703,11,1,2024,11/01/2024,4,0,0,0,1,0,1,0,0,1,1,1,1
3.696,12,1,2024,12/01/2024,5,0,1,0,1,1,0,0,1,1,1,1,1
3.704,15,1,2024,15/01/2024,1,1,0,1,0,1,0,0,1,1,1,1,1
3.718,16,1,2024,16/01/2024,2,0,1,1,0,1,0,1,0,0,0,1,0
3.739,17,1,2024,17/01/2024,3,1,0,0,1,1,1,0,1,0,0,1,0
3.742,18,1,2024,18/01/2024,4,1,0,1,0,0,1,0,0,1,1,1,1
3.743,19,1,2024,19/01/2024,5,1,1,0,1,1,1,1,1,0,1,0,1
3.746,22,1,2024,22/01/2024,1,1,0,0,1,0,1,1,1,0,1,0,0
3.755,23,1,2024,23/01/2024,2,0,0,0,0,0,0,1,1,0,1,0,0
3.76,24,1,2024,24/01/2024,3,0,1,0,0,0,0,0,0,0,0,1,1
3.765,25,1,2024,25/01/2024,4,0,1,0,0,0,1,0,0,0,0,1,0
3.786,26,1,2024,26/01/2024,5,1,1,0,1,1,0,1,1,0,0,1,0
3.807,29,1,2024,29/01/2024,1,0,0,0,1,0,0,0,1,1,1,0,1
3.813,30,1,2024,30/01/2024,2,0,1,0,1,1,0,0,0,1,0,1,1
3.808,31,1,2024,31/01/2024,3,0,1,0,1,1,1,0,1,0,0,1,1
3.808,1,2,2024,01/02/2024,4,0,0,1,0,0,1,0,1,1,0,0,0
3.829,2,2,2024,02/02/2024,5,1,0,0,0,1,0,0,1,0,1,0,0
3.852,5,2,2024,05/02/2024,1,0,0,1,1,0,1,0,1,0,1,0,0
3.858,6,2,2024,06/02/2024,2,0,0,1,1,1,1,1,0,1,0,0,1
3.868,7,2,2024,07/02/2024,3,1,1,1,0,1,1,0,0,0,1,1,1
3.854,8,2,2024,08/02/2024,4,0,1,0,1,0,1,1,1,1,1,1,1
3.868,9,2,2024,09/02/2024,5,0,1,0,1,1,0,0,0,0,0,0,1
3.869,12,2,2024,12/02/2024,1,0,0,0,0,1,1,1,0,0,0,0,1
3.883,13,2,2024,13/02/2024,2,0,0,0,0,0,1,0,0,0,0,1,1
3.877,14,2,2024,14/02/2024,3,1,1,1,0,1,0,0,0,1,0,0,1
3.87,15,2,2024,15/02/2024,4,1,1,0,0,1,0,1,0,1,0,0,1
3.844,16,2,2024,16/02/2024,5,1,0,1,0,1,0,1,0,1,1,0,1
3.807,19,2,2024,19/02/2024,1,1,0,1,0,0,1,0,0,1,0,1,0
3.784,20,2,2024,20/02/2024,2,0,1,0,0,1,1,1,1,1,1,0,0
3.797,21,2,2024,21/02/2024,3,1,1,1,1,0,0,1,0,0,1,0,1
3.807,22,2,2024,22/02/2024,4,0,0,1,1,0,0,1,1,1,0,0,0
3.799,23,2,2024,23/02/2024,5,1,0,0,0,1,1,1,1,0,1,0,0
3.803,26,2,2024,26/02/2024,1,1,1,1,1,1,1,1,1,1,1,0,0
3.793,27,2,2024,27/02/2024,2,0,1,0,1,1,1,0,1,1,1,1,0
3.797,28,2,2024,28/02/2024,3,1,0,1,0,1,1,1,1,1,1,0,0
3.782,29,2,2024,29/02/2024,4,0,1,1,1,0,0,0,1,0,0,1,0
3.773,1,3,2024,01/03/2024,5,1,1,1,0,0,1,1,1,0,0,1,0
3.771,4,3,2024,04/03/2024,1,1,1,0,1,1,0,0,0,0,1,0,1
3.77,5,3,2024,05/03/2024,2,0,1,1,1,1,1,1,0,0,1,0,1
3.736,6,3,2024,06/03/2024,3,1,0,1,1,0,0,0,0,0,0,1,0
3.726,7,3,2024,07/03/2024,4,1,0,0,0,1,1,1,0,0,0,0,1
3.696,8,3,2024,08/03/2024,5,0,0,0,1,1,1,0,1,1,1,0,1
3.692,11,3,2024,11/03/2024,1,1,1,0,0,1,0,1,1,1,0,1,0
3.695,12,3,2024,12/03/2024,2,0,1,1,0,1,1,1,1,1,1,1,1
3.671,13,3,2024,13/03/2024,3,1,1,0,1,1,0,1,0,1,1,1,0
3.677,14,3,2024,14/03/2024,4,0,1,1,0,0,1,0,0,1,1,0,1
3.692,15,3,2024,15/03/2024,5,1,1,1,0,0,0,0,0,0,1,0,0
3.698,18,3,2024,18/03/2024,1,0,1,0,1,0,1,1,1,0,0,0,1
3.703,19,3,2024,19/03/2024,2,0,0,1,0,0,0,1,1,0,0,0,0
3.696,20,3,2024,20/03/2024,3,0,0,1,0,0,0,0,0,1,1,1,0
3.701,21,3,2024,21/03/2024,4,1,1,0,1,0,0,0,1,0,0,1,0
3.694,22,3,2024,22/03/2024,5,0,0,0,1,0,1,1,0,1,0,1,0
3.707,25,3,2024,25/03/2024,1,0,0,0,1,0,1,0,0,1,0,1,1
3.727,26,3,2024,26/03/2024,2,0,1,0,0,1,0,1,0,0,0,0,0
3.721,27,3,2024,27/03/2024,3,1,1,1,1,1,1,0,0,0,0,1,0
3.721,28,3,2024,28/03/2024,4,1,0,0,0,0,1,0,0,0,0,1,1
3.721,29,3,2024,29/03/2024,5,0,0,1,1,1,0,1,0,0,1,1,0
3.734,1,4,2024,01/04/2024,1,1,1,1,1,0,0,1,1,1,1,0,0
3.711,2,4,2024,02/04/2024,2,1,1,0,0,0,0,0,1,0,0,0,1
3.694,3,4,2024,03/04/2024,3,1,1,0,0,1,0,1,0,1,1,1,1
3.685,4,4,2024,04/04/2024,4,1,1,1,0,1,1,1,0,0,1,0,0
3.691,5,4,2024,05/04/2024,5,1,0,1,1,1,0,1,0,1,0,0,0
3.681,8,4,2024,08/04/2024,1,1,1,1,0,0,0,1,0,0,0,0,1
3.693,9,4,2024,09/04/2024,2,1,1,0,0,0,0,1,1,0,1,1,1
3.71,10,4,2024,10/04/2024,3,0,0,0,1,1,0,1,1,0,1,1,0
3.711,11,4,2024,11/04/2024,4,1,0,0,0,1,1,0,0,0,0,1,0
3.707,12,4,2024,12/04/2024,5,1,0,1,1,0,1,0,1,1,1,0,1
3.725,15,4,2024,15/04/2024,1,0,0,1,1,1,1,1,1,1,0,0,0
3.755,16,4,2024,16/04/2024,2,0,0,1,1,1,1,1,1,1,1,1,0
3.749,17,4,2024,17/04/2024,3,0,1,0,1,1,0,0,0,1,0,1,0
3.744,18,4,2024,18/04/2024,4,0,0,0,0,1,1,0,0,1,0,0,1
3.702,19,4,2024,19/04/2024,5,1,1,1,1,1,1,0,1,0,0,1,1
3.701,22,4,2024,22/04/2024,1,0,0,1,0,0,0,0,1,0,0,1,0
3.701,23,4,2024,23/04/2024,2,1,1,0,0,0,1,0,1,1,0,0,1
3.724,24,4,2024,24/04/2024,3,1,1,1,1,0,0,0,1,0,1,0,1
3.745,25,4,2024,25/04/2024,4,1,1,0,0,1,0,0,0,1,0,1,0
3.756,26,4,2024,26/04/2024,5,1,1,1,1,1,0,0,0,1,0,1,1
3.734,29,4,2024,29/04/2024,1,0,0,0,1,0,0,0,1,1,1,0,0
3.752,30,4,2024,30/04/2024,2,0,1,0,0,1,0,0,0,1,0,0,1
3.752,1,5,2024,01/05/2024,3,1,1,1,1,0,1,0,0,0,0,0,1
3.757,2,5,2024,02/05/2024,4,1,0,0,0,1,1,0,0,1,1,0,1
3.726,3,5,2024,03/05/2024,5,1,1,1,0,1,0,0,1,0,1,0,0
3.73,6,5,2024,06/05/2024,1,1,1,1,1,1,0,0,0,0,1,0,1
3.728,7,5,2024,07/05/2024,2,1,1,0,1,1,0,1,1,1,0,1,1
3.724,8,5,2024,08/05/2024,3,1,0,1,1,0,0,0,0,0,0,1,1
3.713,9,5,2024,09/05/2024,4,0,0,0,1,1,1,1,1,1,1,0,0
3.708,10,5,2024,10/05/2024,5,0,1,0,0,1,1,0,1,1,0,0,1
3.723,13,5,2024,13/05/2024,1,0,1,1,0,0,0,0,1,0,1,0,0
3.728,14,5,2024,14/05/2024,2,1,0,0,1,1,1,0,1,0,1,0,1
3.718,15,5,2024,15/05/2024,3,1,0,1,0,1,1,0,1,1,0,0,0
3.728,16,5,2024,16/05/2024,4,1,1,1,0,0,1,0,0,1,0,1,1
3.742,17,5,2024,17/05/2024,5,0,0,0,1,1,0,0,0,0,0,1,1
3.736,20,5,2024,20/05/2024,1,1,0,0,0,0,0,0,1,1,0,1,0
3.733,21,5,2024,21/05/2024,2,1,1,1,1,1,1,0,0,1,0,1,1
3.743,22,5,2024,22/05/2024,3,1,1,1,0,0,0,0,1,0,1,0,1
3.746,23,5,2024,23/05/2024,4,1,0,0,0,0,1,0,1,1,1,1,1
3.739,24,5,2024,24/05/2024,5,1,0,1,1,1,0,0,1,1,0,0,1
3.748,27,5,2024,27/05/2024,1,1,0,0,0,0,0,0,0,1,1,1,1
3.75,28,5,2024,28/05/2024,2,1,1,1,1,1,0,0,1,1,0,1,1
3.762,29,5,2024,29/05/2024,3,0,0,0,0,1,0,1,1,0,0,0,1
3.753,30,5,2024,30/05/2024,4,1,0,0,1,1,0,1,1,1,1,0,1
3.741,31,5,2024,31/05/2024,5,0,0,0,0,0,0,0,1,1,1,1,1
3.736,3,6,2024,03/06/2024,1,1,0,0,0,1,0,0,1,1,0,1,1
3.74,4,6,2024,04/06/2024,2,1,0,0,1,1,1,0,0,1,0,0,0
3.747,5,6,2024,05/06/2024,3,1,0,0,1,1,0,0,0,1,1,0,1
3.756,6,6,2024,06/06/2024,4,0,1,1,1,0,1,1,0,0,0,0,1
3.756,7,6,2024,07/06/2024,5,1,0,1,1,0,1,0,1,1,1,0,1
3.781,10,6,2024,10/06/2024,1,0,0,1,1,0,1,1,0,0,1,0,1
3.787,11,6,2024,11/06/2024,2,1,0,1,1,0,0,0,0,1,0,1,1
3.772,12,6,2024,12/06/2024,3,1,0,0,1,0,1,1,0,1,1,1,0
3.777,13,6,2024,13/06/2024,4,0,0,1,0,1,1,0,1,1,1,1,1
3.776,14,6,2024,14/06/2024,5,1,0,1,0,0,0,1,1,0,1,0,1
3.796,17,6,2024,17/06/2024,1,1,0,0,0,1,0,1,1,1,1,0,1
3.789,18,6,2024,18/06/2024,2,1,1,0,0,0,1,0,0,1,1,0,0
3.818,19,6,2024,19/06/2024,3,0,1,1,0,0,1,1,1,0,1,0,0
3.814,20,6,2024,20/06/2024,4,0,1,0,0,1,1,1,1,0,0,1,0
3.806,21,6,2024,21/06/2024,5,1,1,1,1,0,1,0,1,0,1,0,1
3.805,24,6,2024,24/06/2024,1,0,1,0,0,1,1,0,0,1,1,0,0
3.817,25,6,2024,25/06/2024,2,0,0,0,0,0,0,0,1,0,1,0,0
3.822,26,6,2024,26/06/2024,3,1,0,1,0,0,1,0,0,1,1,1,0
3.825,27,6,2024,27/06/2024,4,0,1,1,1,0,0,1,1,1,0,0,0
3.837,28,6,2024,28/06/2024,5,1,1,0,1,0,1,1,0,0,1,1,1
3.851,1,7,2024,01/07/2024,1,0,1,0,0,0,0,0,0,1,1,0,1
3.833,2,7,2024,02/07/2024,2,1,1,1,0,0,1,1,1,1,0,1,0
3.802,3,7,2024,03/07/2024,3,0,1,1,1,1,1,1,0,1,0,0,0
3.802,4,7,2024,04/07/2024,4,1,0,1,0,1,1,1,1,0,0,0,1
3.797,5,7,2024,05/07/2024,5,1,1,1,1,1,1,1,1,1,1,0,0
3.797,8,7,2024,08/07/2024,1,1,0,1,1,0,1,1,1,0,1,1,0
3.789,9,7,2024,09/07/2024,2,0,1,1,0,0,0,1,1,0,0,1,0
3.785,10,7,2024,10/07/2024,3,0,0,1,1,0,1,1,0,1,1,1,1
3.771,11,7,2024,11/07/2024,4,1,0,0,0,1,0,1,1,1,1,0,1
3.74,12,7,2024,12/07/2024,5,1,0,1,0,0,1,0,1,1,0,0,1
3.733,15,7,2024,15/07/2024,1,0,0,1,0,1,1,0,1,1,1,0,1
3.725,16,7,2024,16/07/2024,2,0,1,0,1,1,0,0,1,0,0,0,0
3.723,17,7,2024,17/07/2024,3,1,1,0,0,0,0,0,0,0,1,1,0
3.735,18,7,2024,18/07/2024,4,1,1,1,1,1,1,1,1,0,1,0,1
3.743,19,7,2024,19/07/2024,5,1,1,0,1,1,1,1,1,0,1,1,1
3.758,22,7,2024,22/07/2024,1,1,1,0,0,1,0,1,0,0,0,0,0
3.758,23,7,2024,23/07/2024,2,0,0,0,0,1,0,0,1,1,1,0,0
3.778,24,7,2024,24/07/2024,3,0,1,0,1,1,1,0,0,0,1,1,0
3.764,25,7,2024,25/07/2024,4,0,1,0,1,1,1,1,0,1,1,0,0
3.764,26,7,2024,26/07/2024,5,1,0,0,1,1,1,1,1,0,1,1,1
3.764,29,7,2024,29/07/2024,1,1,1,0,0,1,0,0,1,0,0,1,1
3.742,30,7,2024,30/07/2024,2,0,1,0,1,0,1,0,0,0,0,1,0
3.722,31,7,2024,31/07/2024,3,1,0,0,0,1,1,0,0,1,1,0,0
3.741,1,8,2024,01/08/2024,4,0,0,1,0,1,0,0,1,1,1,1,0
3.748,2,8,2024,02/08/2024,5,1,1,1,0,0,1,1,1,0,1,1,0
3.754,5,8,2024,05/08/2024,1,1,1,1,0,0,1,0,1,1,0,0,0
3.754,6,8,2024,06/08/2024,2,0,0,0,1,1,1,0,1,0,1,1,0
3.74,7,8,2024,07/08/2024,3,0,1,1,0,1,1,0,1,1,0,0,1
3.732,8,8,2024,08/08/2024,4,1,1,0,0,0,0,0,0,0,0,1,0
3.731,9,8,2024,09/08/2024,5,1,1,1,0,1,1,0,0,0,1,1,1
3.747,12,8,2024,12/08/2024,1,1,0,0,0,0,1,0,0,0,0,1,1
3.75,13,8,2024,13/08/2024,2,0,0,0,0,1,1,1,1,1,1,0,0
